8629177;Gorges de la Carança;Gorges de la Caranca;;42.52084;2.22176;T;CNYN;FR;;A9;66;663;66209;0;;927;Europe/Paris;2013-10-19
8629186;Pont de Cassagne;Pont de Cassagne;Pont Gisclard;42.50401;2.14352;S;BDG;FR;;A9;66;663;66192;0;;1283;Europe/Paris;2013-10-19
8629187;Orgues d’Ille-sur-Têt;Orgues d'Ille-sur-Tet;;42.68652;2.62086;T;RKS;FR;;A9;66;663;66088;0;;177;Europe/Paris;2013-10-19
8643175;Torreilles Plage;Torreilles Plage;;42.76146;3.03311;T;BCH;FR;;A9;66;662;66212;0;;2;Europe/Paris;2013-11-20
8659206;HVDC INELFE - Baixas Static Inverter Plant;HVDC INELFE - Baixas Static Inverter Plant;;42.73224;2.80408;S;PS;FR;;A9;66;662;66014;0;;103;Europe/Paris;2014-01-12
8858149;Best Western Roof;Best Western Roof;;47.62866;-2.7784;S;HTL;FR;;A2;;;;0;0;7;Europe/Paris;2014-04-11
8986463;Hotel SOFITEL PORTICCIO THALASSA;Hotel SOFITEL PORTICCIO THALASSA;;41.88362;8.78047;S;HTL;FR;;;;;;0;0;7;Europe/Paris;2014-04-23
8986464;Hotel DU PORT RHU;Hotel DU PORT RHU;;48.09157;-4.33614;S;HTL;FR;;A2;;;;0;150;24;Europe/Paris;2014-04-23
8986801;Hotel LE GOÉLAND;Hotel LE GOELAND;;41.59523;9.28468;S;HTL;FR;;A5;;;;0;150;1;Europe/Paris;2014-04-24
9172767;Appart City Perpignan Centre;Appart City Perpignan Centre;;42.69583;2.87826;S;HTL;FR;;A9;66;662;66136;0;0;30;Europe/Paris;2014-06-27
9172841;Appartcity Perpignan Centre;Appartcity Perpignan Centre;;42.696;2.878;S;HTL;FR;;A9;66;662;66136;0;0;30;Europe/Paris;2014-06-27
9172869;Appart'Vacances Pyrénées 2000;Appart'Vacances Pyrenees 2000;;42.51926;2.0602;S;HTL;FR;;A9;66;663;66020;0;0;1774;Europe/Paris;2014-06-27
9173046;Best Western  Hotel Windsor;Best Western  Hotel Windsor;;42.70191;2.89588;S;HTL;FR;;A9;66;662;66136;0;0;25;Europe/Paris;2014-06-27
9173170;Best Western Hotel Les Domes;Best Western Hotel Les Domes;;42.65883;2.92755;S;HTL;FR;;A9;66;662;66189;0;0;21;Europe/Paris;2014-06-27
9173215;Best Western Le Roof;Best Western Le Roof;;47.62861;-2.77861;S;HTL;FR;;A2;;;;0;0;-9999;Europe/Paris;2014-06-27
9173245;Best Western Plus Les Terrasses De Brehat;Best Western Plus Les Terrasses De Brehat;;48.82158;-3.01401;S;HTL;FR;;;;;;0;0;-9999;Europe/Paris;2014-06-27
9173797;Campanile Perpignan Nord - Rivesaltes;Campanile Perpignan Nord - Rivesaltes;;42.7815;2.89946;S;HTL;FR;;A9;66;662;66164;0;0;18;Europe/Paris;2014-06-27
9173799;Campanile Perpignan-Sud Porte D'Espagne;Campanile Perpignan-Sud Porte D'Espagne;;42.6651;2.88621;S;HTL;FR;;A9;66;662;66136;0;0;50;Europe/Paris;2014-06-27
9173897;Camping La Pinede Enchantee;Camping La Pinede Enchantee;;42.55998;3.00116;S;HTL;FR;;A9;66;661;66008;0;0;14;Europe/Paris;2014-06-27
9173932;Cela Alenya Hotel Et Spa Las Motas;Cela Alenya Hotel Et Spa Las Motas;;42.64243;2.98436;S;HTL;FR;;A9;66;662;66002;0;0;7;Europe/Paris;2014-06-27
9173933;Cela Alenya Residence & Spa;Cela Alenya Residence & Spa;;42.64243;2.98436;S;HTL;FR;;A9;66;662;66002;0;0;7;Europe/Paris;2014-06-27
9173935;Cela Alenya Residence Et Spa Las Motas;Cela Alenya Residence Et Spa Las Motas;;42.6425;2.98451;S;HTL;FR;;A9;66;662;66002;0;0;7;Europe/Paris;2014-06-27
9173937;Cela Canet Europa & Residences;Cela Canet Europa & Residences;;42.70095;3.01639;S;HTL;FR;;A9;66;662;66037;0;0;4;Europe/Paris;2014-06-27
9173938;Cela Canet Residences Malibu Et Sierra;Cela Canet Residences Malibu Et Sierra;;42.70037;3.00826;S;HTL;FR;;A9;66;662;66037;0;0;9;Europe/Paris;2014-06-27
9174052;Club De Vacances;Club De Vacances;;42.56158;3.01709;S;HTL;FR;;A9;66;661;66008;0;0;8;Europe/Paris;2014-06-28
9174078;Comfort Centre Del Mon;Comfort Centre Del Mon;;42.69489;2.87864;S;HTL;FR;;A9;66;662;66136;0;0;30;Europe/Paris;2014-06-28
9176512;Domaine De Kerstinec Kerland;Domaine De Kerstinec Kerland;;47.8233;-3.65501;S;HTL;FR;;A2;;;;0;0;26;Europe/Paris;2014-06-29
9176590;Excelsior;Excelsior;;43.42187;6.76715;S;HTL;FR;;B8;;;;0;0;-9999;Europe/Paris;2014-06-29
9176639;Gabriel;Gabriel;;48.62332;-1.50933;S;HTL;FR;;99;;;;0;0;6;Europe/Paris;2014-06-29
9176644;Gh Cabourg Mgallery;Gh Cabourg Mgallery;;49.294;-0.11577;S;HTL;FR;;99;;;;0;0;5;Europe/Paris;2014-06-29
9176672;Grand Hotel De La Reine Amelie;Grand Hotel De La Reine Amelie;;42.47613;2.66551;S;HTL;FR;;A9;66;661;66003;0;0;223;Europe/Paris;2014-06-29
9176821;Hotel Des Vignes;Hotel Des Vignes;;42.76649;2.86875;S;HTL;FR;;A9;66;662;66164;0;0;22;Europe/Paris;2014-06-29
9176839;Hotel El Centre Del Mon Comfort;Hotel El Centre Del Mon Comfort;;42.69446;2.87918;S;HTL;FR;;A9;66;662;66136;0;0;30;Europe/Paris;2014-06-29
9176840;Hotel El Centre Del Mon Quality;Hotel El Centre Del Mon Quality;;42.69452;2.8794;S;HTL;FR;;A9;66;662;66136;0;0;30;Europe/Paris;2014-06-29
9177192;Inter-Hotel Flathotel;Inter-Hotel Flathotel;;42.65652;2.92899;S;HTL;FR;;A9;66;662;66189;0;0;21;Europe/Paris;2014-06-29
9177237;Interhotel Le Grillon D'Or;Interhotel Le Grillon D'Or;;42.69911;2.89076;S;HTL;FR;;A9;66;662;66136;0;0;40;Europe/Paris;2014-06-29
9177309;Interhotel Regina;Interhotel Regina;;42.68619;3.03394;S;HTL;FR;;A9;66;662;66037;0;0;-9999;Europe/Paris;2014-06-29
9177450;Kyriad Nord;Kyriad Nord;;42.77936;2.89857;S;HTL;FR;;A9;66;662;66164;0;0;18;Europe/Paris;2014-06-29
9177468;Kyriad Perpignan Nord Rivesaltes;Kyriad Perpignan Nord Rivesaltes;;42.76858;2.87176;S;HTL;FR;;A9;66;662;66164;0;0;21;Europe/Paris;2014-06-29
9177469;Kyriad Perpignan Sud;Kyriad Perpignan Sud;;42.66302;2.88425;S;HTL;FR;;A9;66;662;66136;0;0;50;Europe/Paris;2014-06-29
9177550;La Pradella;La Pradella;;42.50627;2.07079;S;HTL;FR;;A9;66;663;66020;0;0;1622;Europe/Paris;2014-06-29
9177645;Le Domaine Du Mas Blanc;Le Domaine Du Mas Blanc;;42.63823;2.981;S;HTL;FR;;A9;66;662;66002;0;0;10;Europe/Paris;2014-06-29
9177700;Le Mas Des Arcades;Le Mas Des Arcades;;42.68182;2.89409;S;HTL;FR;;A9;66;662;66136;0;0;51;Europe/Paris;2014-06-29
9177722;Le Pic De L'Ours;Le Pic De L'Ours;;42.50508;2.04248;S;HTL;FR;;A9;66;663;66124;0;0;1680;Europe/Paris;2014-06-29
9177732;Le Radisson Blu 1835 Hotel & Thalasso;Le Radisson Blu 1835 Hotel & Thalasso;;43.5478;7.01228;S;HTL;FR;;B8;;;;0;0;-9999;Europe/Paris;2014-06-29
9177751;Le Sole E Mare;Le Sole E Mare;;42.5695;8.75611;S;HTL;FR;;A5;;;;0;0;1;Europe/Paris;2014-06-29
9177767;Les Alberes - Hotel;Les Alberes - Hotel;;42.56158;3.01709;S;HTL;FR;;A9;66;661;66008;0;0;8;Europe/Paris;2014-06-29
9177770;Les Balcons De Canigou;Les Balcons De Canigou;;42.55411;2.38917;S;HTL;FR;;A9;66;663;66222;0;0;725;Europe/Paris;2014-06-29
9177780;Les Demeures De La Massane;Les Demeures De La Massane;;42.54621;3.02291;S;HTL;FR;;A9;66;661;66008;0;0;11;Europe/Paris;2014-06-29
9177782;Les Demeures Torrellanes;Les Demeures Torrellanes;;42.61364;3.00243;S;HTL;FR;;A9;66;662;66094;0;0;9;Europe/Paris;2014-06-29
9177858;Maeva La Jetee Des Marins;Maeva La Jetee Des Marins;;44.66299;-1.17903;S;HTL;FR;;;;;;0;0;5;Europe/Paris;2014-06-29
9177875;Mar I Cel;Mar I Cel;;42.69294;3.0348;S;HTL;FR;;A9;66;662;66037;0;0;-9999;Europe/Paris;2014-06-29
9177992;Mercure Perpignan Centre;Mercure Perpignan Centre;;42.70246;2.89507;S;HTL;FR;;A9;66;662;66136;0;0;25;Europe/Paris;2014-06-29
9178084;Mouton Blanc;Mouton Blanc;;48.63604;-1.50991;S;HTL;FR;;99;;;;0;0;-9999;Europe/Paris;2014-06-29
9178192;Orizonte;Orizonte;;42.31837;9.54705;S;HTL;FR;;A5;;;;0;0;1;Europe/Paris;2014-06-30
9178214;Paris Barcelone Hotel;Paris Barcelone Hotel;;42.69732;2.88373;S;HTL;FR;;A9;66;662;66136;0;0;40;Europe/Paris;2014-06-30
9178464;Parkhotel Perpignan;Parkhotel Perpignan;;42.70094;2.90184;S;HTL;FR;;A9;66;662;66136;0;0;22;Europe/Paris;2014-06-30
9178569;Quality Hotel Le Cardinal;Quality Hotel Le Cardinal;;47.37657;-3.22039;S;HTL;FR;;A2;;;;0;0;1;Europe/Paris;2014-06-30
9178726;Relais Du Silence Le Canoubie;Relais Du Silence Le Canoubie;;43.07528;5.78555;S;HTL;FR;;;;;;0;0;-9999;Europe/Paris;2014-06-30
9178770;Relax Otel;Relax Otel;;42.84002;3.03795;S;HTL;FR;;A9;66;662;66017;0;0;-9999;Europe/Paris;2014-06-30
9178801;Residence De La Plage;Residence De La Plage;;50.21539;1.62265;S;HTL;FR;;B6;;;;0;0;-9999;Europe/Paris;2014-06-30
9178848;Residence Les Balcons De Collioure;Residence Les Balcons De Collioure;;42.52442;3.08987;S;HTL;FR;;A9;66;661;66053;0;0;72;Europe/Paris;2014-06-30
9178881;Residence Maeva Les Balcons Du Soleil;Residence Maeva Les Balcons Du Soleil;;42.50392;2.03868;S;HTL;FR;;A9;66;663;66124;0;0;1734;Europe/Paris;2014-06-30
9178913;Residence Nemea Les Chalets Du Belvedere;Residence Nemea Les Chalets Du Belvedere;;42.49995;2.0345;S;HTL;FR;;A9;66;663;66124;0;0;1603;Europe/Paris;2014-06-30
9178951;Residence Pierre & Vacances Le Sequoia;Residence Pierre & Vacances Le Sequoia;;42.50266;2.07827;S;HTL;FR;;A9;66;663;66020;0;0;1640;Europe/Paris;2014-06-30
9178969;Residence Pierre Et Vacances Le Pedrou;Residence Pierre Et Vacances Le Pedrou;;42.50391;2.03822;S;HTL;FR;;A9;66;663;66124;0;0;1734;Europe/Paris;2014-06-30
9178985;Residence Port Argeles;Residence Port Argeles;;42.54119;3.04668;S;HTL;FR;;A9;66;661;66008;0;0;9;Europe/Paris;2014-06-30
9179165;Suite Novotel Perpignan Mediterranée;Suite Novotel Perpignan Mediterranee;;42.70154;2.89006;S;HTL;FR;;A9;66;662;66136;0;0;26;Europe/Paris;2014-07-01
9180211;Vvf Villages Barcares;Vvf Villages Barcares;;42.82312;3.03701;S;HTL;FR;;A9;66;662;66017;0;0;-9999;Europe/Paris;2014-07-09
9180223;Vvf Villages Evian;Vvf Villages Evian;;46.40149;6.59095;S;HTL;FR;;B9;;;;0;0;370;Europe/Paris;2014-07-09
9206644;Abbaye Saint-Martin du Canigou;Abbaye Saint-Martin du Canigou;;42.52788;2.40068;S;MSTY;FR;;A9;66;663;66043;0;;1387;Europe/Paris;2014-07-14
9224827;Cerdanya;Cerdanya;;42.43459;1.94349;S;HTL;FR;;A9;66;663;66025;0;0;1152;Europe/Madrid;2014-07-17
9224839;Hôtel-Spa Le Cottage;Hotel-Spa Le Cottage;;42.54657;3.02809;S;HTL;FR;;A9;66;661;66008;0;0;10;Europe/Paris;2014-07-17
9224840;Inter-Hotel Castel Moor;Inter-Hotel Castel Moor;;47.3002;-2.53347;S;HTL;FR;;B5;;;;0;0;-9999;Europe/Paris;2014-07-17
9224863;Maison Prades;Maison Prades;;42.69821;2.88691;S;HTL;FR;;A9;66;662;66136;0;0;40;Europe/Paris;2014-07-17
80303;Gulf of Aden;Gulf of Aden;"Al Bahr al Ahmar,Al Baḩr al Aḩmar,Badyarada Cadmeed,Golf von Aden,Golfo de Adem,Golfo de Aden,Golfo de Áden,Golfo di Aden,Gulf of Aden,Gulfe d'Aden,Khalij `Adan,Khalij al Barbari,Khalīj al Barbari,Khalīj ‘Adan,Khooriga Cadmeed";12;48;H;GULF;;;00;;;;0;;-9999;Asia/Aden;2014-07-08
131214;Strait of Hormuz;Strait of Hormuz;"Bab-e Hormoz,Bab-e-Hormuz,Bab-i-Hormuz,Bughaz Hormuz,Bāb-e Hormoz,Bāb-e-Hormūz,Bāb-i-Hormuz,Būghāz Hormuz,Madiq Hurmuz,Maḑīq Hurmūz,Strait of Hormoz,Strait of Hormuz,Strait of Ormuz,Tangeh Hormoz,Tangeh-e-Hormoz,Tangeh-ye Hormoz,Tangeh-ye Ḩormoz,Tangi Hormuz,Tangī Hormuz,babi hurmuz,tangih hurmuz,بابِ هُرمُز,تَنگِه هُرمُز,تَنگِۀ حُرمُز,تَنگِۀ هُرمُز";26.61667;56.5;H;STRT;;;00;;;;0;;-9999;Asia/Tehran;2014-07-08
145945;Gulf of Oman;Gulf of Oman;"Bahr `Oman,Bahr `Omān,Bahr- `Oman,Bahr- `Omān,Bahr-e- Mokran,Bahr-i- Makran,Bahr-i- Makrán,Bahr-i- Makrān,Baḩr-e- Mokrān,Darya yi `Oman,Darya-ye `Oman,Daryā yi `Oman,Daryā yi `Omān,Daryā-ye `Oman,Daryā-ye `Omān,Khalij Omman,Khalij `Oman,Khalij `Omman,Khalij `Uman,Khalīj Ommān,Khalīj `Ommān,Khalīj `Omān,Khalīj `Umān";25;58;H;GULF;;;00;;;;0;;-9999;Asia/Muscat;2005-03-10
235614;Gulf of Suez;Gulf of Suez;"Bahr el Qulzum,Baḥr el Qulzum,Golfe de Suez,Gulf of Suez,Heroopolites Sinus,Khalig el Suweis,Khalij as Suways,Khalîg el Suweis,Khalīj as Suways";28.16667;33.45;H;GULF;;;00;;;;0;;-9999;Europe/Skopje;2003-07-15
235616;Persian Gulf;Persian Gulf;"1- Persian Gulf,1- khlyj fars,1- خليج فارس,Bahr Faris,Golfo Persico,Golfo Pérsico,Golfo di Persia,Gulf of Iran,Islamic Gulf,Khalij Faris,Khalij-e Fars,Khalij-i Fars,Khalīj Fāris,Khalīj-e Fārs,Khalīj-i Fārs,PG,Persian Gulf,Persidski Zaliv,Persischer Golf,Sinus Persicus,The Gulf,The Persian Gulf,al-khalij al-farisi,al-khalīj al-fārisī,alkhlyj alfarsy,bhr fars,dryay pars,khalij-e-Fars,khalīj-e-Fārs,khlyj ayran,khlyj fars,shakhab pars,synws prsykws,الخليج الفارسي,بحر فارس,خلیج ایران,خلیج فارس,دریای پارس,سینوس پرسیکوس,شاخاب پارس";27;51;H;GULF;;IR;00;;;;0;;-9999;Asia/Bahrain;2013-05-22
235618;Khawr al Kafka;Khawr al Kafka;"Khor al Kafka,Khōr al Kafka";29.66667;48.83333;H;CHN;;;00;;;;0;;-9999;Asia/Bahrain;1994-01-04
235620;Gulf of Aqaba;Gulf of Aqaba;"Bahr el `Aqaba,Gulf of Akaba,Gulf of Eilat,Gulf of Elat,Khalij al `Aqaba,Khalij al `Aqabah,Khalīj al `Aqaba,Khalīj al `Aqabah,Mifraz Elat,Mifraẕ Elat,Sinus Aelaniticus";29;34.66667;H;GULF;;;00;;;;0;;22;Asia/Jerusalem;2013-09-24
235621;Khawr al Amaya;Khawr al Amaya;"Khor al Amaya,Khor al Amayah,Khowr-e- Ameyeh,Khōr al Amaya,Khōr al Amayah";29.75;48.83333;H;CHN;;;00;;;;0;;-9999;Asia/Bahrain;2003-07-15
258761;Sea of Crete;Sea of Crete;"Cretan Sea,Kretikon Pelagos,Kritikon Pelagos,Kritikón Pélagos,Krétikón Pélagos,Sea of Candia,Sea of Candida,Sea of Crete,Κρητικόν Πέλαγος";36;25;H;SEA;;;00;;;;0;;-9999;Europe/Athens;2014-07-08
265695;Aegean Sea;Aegean Sea;"AEgaeisches Meer,Agaisches Meer,Aigaio Pelagos,Aigaion Pelagos,Aigaíon Pélagos,Aiyaion Pelagos,Aiyaíon Pélagos,Ege Denizi,Mar Egeo,Mare Egeo,Mer Egee,Mer Égée,Ägäisches Meer,Αιγαίο Πέλαγος";39;25;H;SEA;;;00;;;;0;;-9999;Europe/Skopje;2014-03-25
281166;Khirbat Umm Rujmān;Khirbat Umm Rujman;;31.88333;35.03333;S;RUIN;;;00;;;;0;;262;Asia/Jerusalem;1993-12-15
281167;Bi'r at Tīnah;Bi'r at Tinah;"Bir et Tina,Bīr et Tina";31.83333;35;H;WLL;;;00;;;;0;;332;Asia/Jerusalem;1993-12-15
281169;Khirbat Shiblī;Khirbat Shibli;;31.85;35.05;S;RUIN;;;00;;;;0;;277;Asia/Jerusalem;1993-12-15
281170;Khirbat ash Shaykh Sulaymān;Khirbat ash Shaykh Sulayman;"Khirbat esh Sheikh Suleiman,Khirbat esh Sheikh Suleimān";31.86667;35.03333;S;RUIN;;;00;;;;0;;222;Asia/Jerusalem;1993-12-15
281171;Khirbat aş Şawwānah;Khirbat as Sawwanah;"Khirbat es Suwana,Khirbat es Suwwana,Khirbat eṣ Ṣuwānā";31.85;35.05;S;RUIN;;;00;;;;0;;277;Asia/Jerusalem;1993-12-15
281173;Ra's Sālim;Ra's Salim;"Ra's Salim,Ra's Sālim,Ras Salem,Rās Sālem,Salim er Ras,Sālim er Rās";31.76667;35.23333;T;SPUR;;",PS";00;;;;0;;676;Asia/Jerusalem;1994-04-12
281174;Khirbat Şabḩah;Khirbat Sabhah;"Khirbat Sabihah,Khirbat Şabīḩah";31.75;35.23333;S;RUIN;;;00;;;;0;;710;Asia/Jerusalem;1993-12-15
281175;Wādī ar Rabābī;Wadi ar Rababi;"Brook Valley of Hinnom,Ge Ben Hinnom,Gehenna,Gei Ben Hinnom,Hinnon Valley,Valley of Hinnom,Wadi ar Rababi,Wādī ar Rabābī";31.76667;35.23333;H;WAD;;",IL,PS";00;;;;0;;676;Asia/Jerusalem;2006-05-08
281178;Bi'r al Qaşab;Bi'r al Qasab;;31.83333;35;H;WLL;;;00;;;;0;;332;Asia/Jerusalem;1993-12-15
281179;No Man's Land;No Man's Land;"Demilitarized Zone,Israel-Jordan Demilitarized Zones,Israel-Jordan Neutral Zone,Neutral Zone";31.83333;34.96667;A;ZNB;;;00;;;;0;;185;Asia/Jerusalem;2008-07-15
281180;Bi'r Mazzah;Bi'r Mazzah;;31.83333;35.03333;H;SPNG;;;00;;;;0;;350;Asia/Jerusalem;1993-12-15
281181;Khirbat Marj ez Za`rūr;Khirbat Marj ez Za`rur;"Khirbat Marj az Za'rur,Khirbat Marj az Za`rur";31.85;35.06667;S;RUIN;;;00;;;;0;;354;Asia/Jerusalem;1993-12-15
281182;Khirbat Kuraykūr;Khirbat Kuraykur;"Khirbat Kureikur,Khirbat Kureikūr,Khirbat Kurekur,Khirbat Kurekūr";31.91667;35.03333;S;RUIN;;;00;;;;0;;255;Asia/Jerusalem;1993-12-15
281183;Bi'r Khāţūlah;Bi'r Khatulah;"Bir Khatula,Bīr Khātūla";31.81667;35.01667;H;WLL;;;00;;;;0;;333;Asia/Jerusalem;1993-12-15
281185;Khirbat Dayr Naḩlah;Khirbat Dayr Nahlah;Khirbat Deir Nahla;31.86667;34.98333;S;RUIN;;;00;;;;0;;180;Asia/Jerusalem;1993-12-15
281188;Khirbat Dār `Āşī;Khirbat Dar `Asi;;31.85;35.06667;S;RUIN;;;00;;;;0;;354;Asia/Jerusalem;1993-12-15
281189;Bi'r Bayt al Bayyāḑah;Bi'r Bayt al Bayyadah;"Bir Beit el Baiyada,Bīr Beit el Baiyada";31.85;35.06667;H;RSVT;;;00;;;;0;;354;Asia/Jerusalem;1993-12-15
281190;Khirbat Baradah;Khirbat Baradah;Khirbat Barada;31.86667;35.01667;S;RUIN;;;00;;;;0;;228;Asia/Jerusalem;1993-12-15
281191;Ash Shaykh Sulaymān;Ash Shaykh Sulayman;Esh Sheikh Suleiman;31.86667;35.03333;S;TMB;;;00;;;;0;;222;Asia/Jerusalem;1993-12-15
281192;Al Manāţīr;Al Manatir;"El Manatir,El Manatīr";31.85;35.06667;S;RUIN;;;00;;;;0;;354;Asia/Jerusalem;1993-12-15
281193;Bi'r Abū Bābayn;Bi'r Abu Babayn;"Bir Abu Babein,Bīr Abū Babein";31.85;35.06667;H;RSVT;;;00;;;;0;;354;Asia/Jerusalem;1993-12-15
350155;Red Sea;Red Sea;"K'ey Bahir,Khalij al Qulzum,Khalīj al Qulzum,K’ey Bahir,Mer Rouge,Red Sea,Rotes Meer,Sinus Arabicus";20.26735;38.53455;H;SEA;;"ER,SD";;;;;0;;-9999;;2012-11-14
363142;Wilkes Guyot;Wilkes Guyot;"Asquith Rise,Wilkes Rise";-8.73333;47.13333;U;TMTU;;;00;;;;0;;-9999;Africa/Mogadishu;2004-03-08
363143;West Sheba Ridge;West Sheba Ridge;;13.25;50;U;RDGU;;;00;;;;0;;-9999;Asia/Aden;2004-03-08
363144;Tadjoura Trough;Tadjoura Trough;"Tadjoura Trench,Tadjura Trench,Tadjura Trough";12;44.5;U;TRGU;;;00;;;;0;;-9999;Africa/Blantyre;2004-03-08
363145;Strabo Trench;Strabo Trench;;34.33333;27;U;TRNU;;;00;;;;0;;-9999;Europe/Skopje;2004-03-08
363146;Stiffe Bank;Stiffe Bank;"Stiff Bank,Stiffle Bank";26.41667;53.13333;U;BNKU;;;00;;;;0;;-9999;Asia/Dubai;2004-03-08
363147;Somali Plain;Somali Plain;Somali Abyssal Plain;1;51.5;U;PLNU;;;00;;;;0;;-9999;Africa/Mogadishu;2004-03-08
363148;Somali Basin;Somali Basin;"Somaali Nogu,Somaali Nõgu,Somalibackenet,Somalibäckenet,Somalijskaja Kotlovina,Somalin Allas,Somaliyskaya Kotlovina,Сомалийская Котловина";0;52;U;BSNU;;;00;;;;0;;-9999;Africa/Mogadishu;2004-03-08
363149;Seychelles Bank;Seychelles Bank;Le Banc des Seychelles;-4.75;55.5;U;BNKU;;;00;;;;0;;229;Africa/Mogadishu;2004-03-08
363150;Saynīq Canyon;Sayniq Canyon;Sanik Canyon;33.55;35.33333;U;CNYU;;;00;;;;0;;-9999;Asia/Beirut;1999-06-08
363151;Rhodes Basin;Rhodes Basin;"Rhodes Abyssal Plain,Rodhos Basin,Ródhos Basin";35.91667;28.5;U;BSNU;;;00;;;;0;;-9999;Europe/Skopje;2003-07-07
363152;Ptolemy Mountains;Ptolemy Mountains;Ptolemy Seamounts;34.5;24.58333;U;RDGU;;;00;;;;0;;-9999;Europe/Skopje;2004-03-08
363153;Providence Reef;Providence Reef;Providence Bank;-9.5;51.25;U;RFU;;;00;;;;0;;-9999;Africa/Mogadishu;2004-03-08
363154;Pliny Trench;Pliny Trench;;34.25;25.5;U;TRNU;;;00;;;;0;;-9999;Europe/Skopje;2004-03-08
363155;Owen Fracture Zone;Owen Fracture Zone;;12;58;U;FRZU;;;00;;;;0;;-9999;Indian/Mauritius;2004-03-08
363156;North Kenya Bank;North Kenya Bank;;-2.86667;40.83333;U;BNKU;;;00;;;;0;;-9999;Africa/Kigali;2004-03-08
363157;Nile Fan;Nile Fan;Nile Cone;33;31;U;FANU;;;00;;;;0;;-9999;Europe/Skopje;2004-03-08
363158;M. N. Hill Ridge;M. N. Hill Ridge;"Hill Ridge,Maurice Hill Ridge";-3.5;53.16667;U;RDGU;;;00;;;;0;;-9999;Africa/Mogadishu;2004-03-08
363159;Mediterranean Ridge;Mediterranean Ridge;;34;23;U;RDGU;;;00;;;;0;;-9999;Europe/Skopje;2004-03-08
363160;Levantine Basin;Levantine Basin;Levant Basin;33;29;U;BSNU;;;00;;;;0;;-9999;Europe/Skopje;2003-07-07
363161;Ionian Basin;Ionian Basin;Ionia Basin;36;20;U;BSNU;;;00;;;;0;;-9999;Europe/Malta;2004-03-08
363162;Ikaría Trough;Ikaria Trough;"Ikaria Basin,North Ikaria Basin,North Ikarian Basin,North Irakia Basin";37.83333;26.33333;U;TRGU;;;00;;;;0;;-9999;Europe/Skopje;2004-03-08
363163;Herodotus Trough;Herodotus Trough;;33.35;20.55;U;TRGU;;;00;;;;0;;-9999;Europe/Malta;2004-03-08
363164;Herodotus Sill;Herodotus Sill;Sirte Herodotus Sill;33.5;20.4;U;SILU;;;00;;;;0;;-9999;Europe/Malta;1999-06-08
363165;Herodotus Basin;Herodotus Basin;"Herodotus Abyssal Plain,Herodotus Plain";33;28;U;BSNU;;;00;;;;0;;-9999;Europe/Skopje;2003-09-17
363166;Hellenic Trough;Hellenic Trough;"Hellenic Trench,Ionia Basin";35.5;22;U;TRGU;;;00;;;;0;;-9999;Europe/Skopje;2004-03-08
363167;Hecataeus Seamount;Hecataeus Seamount;Hecataeus Mountains;34.38333;33.7;U;SMU;;;00;;;;0;;-9999;Europe/Skopje;2003-07-07
363168;Hecataeus Knoll;Hecataeus Knoll;;34.46667;33.63333;U;KNLU;;;00;;;;0;;-9999;Europe/Skopje;1999-05-17
363169;Giraud Seamount;Giraud Seamount;;-9.95;46.91667;U;SMU;;;00;;;;0;;-9999;Africa/Mogadishu;2004-03-08
363170;Genista Bank;Genista Bank;;16.55;53.46667;U;BNKU;;;00;;;;0;;-9999;Indian/Antananarivo;2005-04-25
363171;Fred Seamount;Fred Seamount;;-6.23333;54.38333;U;SMU;;;00;;;;0;;-9999;Africa/Mogadishu;2004-03-08
363172;Fortune Bank;Fortune Bank;;-7.21667;57;U;RFSU;;;00;;;;0;;-9999;Indian/Mahe;2004-03-08
363173;Error Tablemount;Error Tablemount;"Error Guyot,Mount Error,Mount Error Guyot";10.33333;56.08333;U;TMTU;;;00;;;;0;;-9999;Indian/Mahe;2004-03-08
363174;Eratosthenes Tablemount;Eratosthenes Tablemount;"Erathosthenes Table Mount,Eratosthenes Seamount";33.83333;32.66667;U;TMTU;;;00;;;;0;;-9999;Europe/Skopje;2003-07-07
363175;Edremit Trough;Edremit Trough;;39.5;25.5;U;TRGU;;;00;;;;0;;-9999;Europe/Skopje;1999-06-08
363176;East Sheba Ridge;East Sheba Ridge;Sheba Ridge;14.66667;54;U;RDGU;;;00;;;;0;;-9999;Indian/Antananarivo;2003-09-17
363177;David Knoll;David Knoll;"David Seaknoll,David Spur,Gora David,Гора Давид";6.4;50.25;U;KNLU;;;00;;;;0;;-9999;Africa/Mogadishu;2003-09-17
363178;Cyprus Basin;Cyprus Basin;Cypro-Syrian Basin;33.83333;34;U;BSNU;;;00;;;;0;;-9999;Asia/Beirut;2004-06-01
363179;Cretan Trough;Cretan Trough;"Kretan Trough,Kriti Trough,Kríti Trough,South Aegean Trough";36;25;U;TRGU;;;00;;;;0;;-9999;Europe/Skopje;2004-06-01
363180;Correira Guyot;Correira Guyot;"Correira Bank,Correira Tablemount";-6.48333;57.18333;U;TMTU;;;00;;;;0;;-9999;Indian/Mahe;2003-09-17
363181;Coco-de-Mer Seamounts;Coco-de-Mer Seamounts;Coco-de-Mer Ridge;0.5;56;U;SMSU;;;00;;;;0;;-9999;Indian/Mahe;2003-09-17
363182;Chain Ridge;Chain Ridge;;6;54;U;RDGU;;;00;;;;0;;-9999;Africa/Mogadishu;2003-09-17
